Equipment_Type,Risk_Score,Primary_Risk_Factor,Mitigation_Actions,Risk_Reduction,Reduced_Risk_Score,Implementation_Cost,Cost_per_Risk_Point
"COMP,BTER CP ST1,TR1,COMP SYS,FACILITY_1",10.42285714276293,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.41466672285613426,6.100845128575775,68.09495555667864,15.755383218083285
"TRANSM310,SPIKING PUMPS DISCHARGE HEADER",37.88396031746032,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.525655770446107,17.97003796923597,316.25523105069385,15.881111993935898
"ULTRASOINC FLARE METER, UBIE F/S",8.794285714285715,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5101914353625849,4.30751646272561,71.43225749588431,15.920644341370227
EPU REMOTE INTEGRATED FACILITY 2,41.56792857105284,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4058006419820083,24.699636471057328,269.84377158245366,15.997100950280881
"XHP SEPARATOR,TR1,PROD SEP SYS,FACILITY_1",10.490628571428571,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.426652186046824,6.014778958423301,71.82090170475519,16.046316993329825
"66LT-045,ATM FLARE KO DRUM,FLARE SYS,FACILITY_1",12.53579682539682,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4694927299073373,6.650331352277536,94.44406273536491,16.046999709151255
"INSTRUMENT AIR SYSTEM,FACILITY_1",9.228951428571426,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4000973784443679,5.536472156209594,59.3348812509228,16.06911694672026
"EXP PMP SUC FTER B,TR1,PMP SYS,FACILITY_1",8.685714285635775,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4786524289202682,4.528276045908739,66.85297601941339,16.080329319288392
"64FT-001,DEMULSIFIER PMP A,CHEM SYS,FACILITY_1",27.35484,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4707283227747126,14.478142047029381,208.19857867482992,16.168631075702066
"45MOV-102,EXP METER,TR1,METER SYS,FACILITY_1",16.285714285567078,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4803856209107116,8.462291316520492,127.0591512679181,16.24086435958126
"55TE-104/A,BTER PMP A,TR1,PMP SYS,FACILITY_1",10.748571428571427,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.46459793922726267,5.754807293220107,81.11731670333236,16.24372207111172
"12PT-254,MFOLD SYSTEM,LOCATION_A FACILITY_2",10.097142857051589,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.42658877796623174,5.789815024711486,70.15352819622154,16.287018524454464
"10XZV-038,KOR NAG PIG REC,MFOLD SYS,FACILITY_1",24.189014285714286,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4584219426137524,13.100239366945337,181.59086358801486,16.3760978934339
"LICA201,DIESEL FILICAER,DIESEL SYS,GB FB",8.794285714206223,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4406064445428647,4.919466753375712,63.70550900078525,16.440899470340906
"CORROSION INHB LOADING PUMP,CS SYS",9.771428571428572,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5095440880349145,4.792454911201693,81.90342911744796,16.44986190059817
"21-JEI-105-V,COMP SYS,FACILITY_1",168.01842856990984,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4231066147429404,96.92872004326675,1170.5325675469408,16.46556993700779
"74PZT-220,FIRE SYSTEM,FACILITY_1",11.347619047619045,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4799787176269221,5.90100340902402,89.94987792293568,16.51482019137642
"PUMP PANEL 5502A,SPIKING PUMP A",13.697047619047623,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.50266400205026,6.812034846584161,113.93317087228421,16.547997024487557
"66XZV-040,ATM KO DRUM,FLARE SYS,FACILITY_1",10.857142857142858,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.517503009186462,5.238538757404127,93.04095659350519,16.559443403003186
"DIFF PRESURE XMTR620, MEG LOADN PMP SKID",9.49999999991413,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.45168918262139507,5.208952765049663,71.48030812079048,16.658010086679507
"PRESSURE TRANSMITTER,P-6403B DISCH,KRMS2",13.354285714165005,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.48888434851545637,6.82558444290618,108.79034440392009,16.663397494206958
"SHUTDOWN VALVE590,EXP LQD MA,ES SYS",42.823725,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.46449874061257274,22.93215866916086,332.31888990640624,16.706521969121727
"12PT-675,MFOLD SYSTEM,LOCATION_C FACILITY_2",13.049539285714285,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.40210197962782357,7.802293705697516,87.7557915803599,16.724163228525594
"OPGD. DET-TRONICS.SOS AREA, FP SYS,GBRG1",9.396371513605445,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4747788993756771,4.935172588250887,74.63116801324048,16.72894871131735
"10PT-117,MFOLD SYSTEM EPUS1",12.702857142857143,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.41600099761126585,7.418455898915177,88.44212505236374,16.73645148610805
"67LZT-006,OPEN DRAIN TANK,SEW SYS,FACILITY_1",9.247830357142856,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4866032133183414,4.747806389134238,75.70369116765393,16.82295287888319
"KOROAMA NAG SLUG CATCHER,GAS SEP SYS,FACILITY_1",9.817738095238093,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4690736014407745,5.212496328902471,77.8457440833332,16.90372580488317
"20PV-008,MFOLD SYSTEM,FACILITY_1",285.9847724867725,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4119829084134522,168.16393415571255,2023.1038657916517,17.171019103658175
"55RV-026,COND STORAGE TANK,PMP SYS,FACILITY_1",15.760952380952379,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.43468285780596794,8.909936558256224,117.76607975178992,17.189579297372596
"PUMP,EXP PMP B,TR1,PMP SYS,FACILITY_1",11.074285714185612,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4876880038919586,5.673489419705197,92.9314038225237,17.20698185145385
"LOCATION_C NAG SLUG CATCHER,GAS SEP SYS,FACILITY_1",16.543867428571428,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4124667068553196,9.720072911657587,117.417282400813,17.207036658236984
"FIRE SYSTEM,LOCATION_C FACILITY_2",8.683027901785715,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4558182240753275,4.725145543997233,68.19896520423059,17.231175421378023
"21-JEI-122-V,COMP SYS,FACILITY_1",11.207371428470125,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.41752889853648917,6.527969980451675,80.90449198532778,17.28949586481574
"LP FLARE KO DRUM 1,FLARE SYS,FACILITY_1",32.45392,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4777638613694599,16.948609864224455,268.98391547725015,17.34785780625059
"FLAME DETECTOR108, FIRE PROT SYS, EPUS1",9.277242857142856,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4857297135696266,4.771010341426992,78.41242798530867,17.400883712023017
"31XZV-202,NAG IN SEP,TR2,GLY SYS,FACILITY_1",9.07863392857143,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4020287137520585,5.4287624076420595,63.76583134039794,17.47070574258493
"EQ-FS-316/A,FIRE SYSTEM,FACILITY_1",12.808975422740525,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4289721537459801,7.314281648368197,96.09131697282146,17.488020428180857
"10TT-107,MFOLD SYSTEM,KOROAMA MFOLD",26.327301587301594,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.46887857794210785,13.982993857994623,215.90840499430632,17.49052354565919
